id,tw_member?,fb_member?,tw_follower?,fb_follower?
wangjj,False,False,True,False
hinikai,False,False,True,False
imranismail,False,False,False,True
sorgina13,False,False,False,True
sony-mathew,False,False,True,False
mythodeia,False,False,False,True
borisfom,False,False,False,True
picls,False,False,True,False
triptych,False,False,True,False
jayaregalinada,False,False,False,True
timdp,False,False,True,False
weitao2012,False,False,True,False
jhaag75,False,False,False,True
kepek,False,False,False,True
hendryliu,False,False,True,False
wulfmann,False,False,True,False
TinOo512,False,False,True,False
Keelean,False,False,True,False
erwinprasetyo,False,False,True,False
pearkes,False,False,True,False
pmm621,False,False,False,True
axyjo,False,False,False,True
victorlin,False,False,False,True
johnstok,False,False,True,False
VermeulenNiels,False,False,True,False
lukewestby,False,False,False,True
fredonfire,False,False,True,False
clentfort,False,False,False,True
Penguinlay,False,False,True,False
mmeyer2k,False,False,True,False
br3ad,False,False,True,False
timfluc,False,False,False,True
ganvinalix,False,False,False,True
iworkforthem,False,False,True,False
tylercb,False,False,False,True
MuschPusch,False,False,True,False
socheatsok78,False,False,True,False
arvind-naidu,False,False,False,True
ichpuchtli,False,False,True,True
0x06,False,False,False,True
clburlison,False,False,False,True
heamon7,False,False,False,True
adisuryadi,False,False,False,True
natewalck,False,False,False,True
andrsoze,False,False,True,False
brycethornton,False,False,True,False
arjunrp,False,False,True,False
aef1011,False,False,True,False
simalexan,False,False,True,True
dogfood,False,False,True,False
SashaBayan,False,False,False,True
Trigu,False,False,True,False
Stylever,False,False,True,False
h5b,False,False,True,False
zebapy,False,False,True,True
reventi,False,False,False,True
angelausy,False,False,True,False
jure,False,False,False,True
anany009,False,False,True,False
dlajarretie,False,False,False,True
abombss,False,False,True,False
asidapara,False,False,True,True
chenxinglin,False,False,True,False
PallaAshok,False,False,False,True
jlfwong,False,False,False,True
ladislas,False,False,False,True
shahariaazam,False,False,True,True
mbigatti,False,False,False,True
Sawin0,False,False,True,False
rasmusnord,False,False,True,False
bestreaction,False,False,True,False
vjinn,False,False,True,False
GameGamer43,False,False,True,False
jvgengo,False,False,False,True
theashwin,False,False,True,False
dave547,False,False,True,False
jprichardson,False,False,True,True
Piyapol,False,False,True,False
alokc83,False,False,False,True
khanhicetea,False,False,False,True
coopy,False,False,False,True
heavyhorse,False,False,False,True
caulagi,False,False,False,True
fredmoreira,False,False,False,True
xcoderliu,False,False,True,False
mhuusko5,False,False,True,True
cupcakes4all,False,False,False,True
nickb1080,False,False,False,True
michielrensen,False,False,False,True
develalfy,False,False,False,True
benoittgt,False,False,False,True
danielchatfield,False,False,True,True
fleeting,False,False,True,True
pushchris,False,False,True,False
Feara,False,False,False,True
rtkhanas,False,False,False,True
rohit6693,False,False,True,False
sergio11,False,False,False,True
derhasi,False,False,True,False
vergilji,False,False,True,False
Cosmitar,False,False,False,True
fauker,False,False,False,True
eubruno,False,False,False,True
Daeinar,False,False,False,True
bgvladedivac,False,False,False,True
yoomy,False,False,False,True
wolf5x,False,False,False,True
mariambederu,False,False,True,False
Hafthor,False,False,True,True
Stormania,False,False,True,False
pirosikick,False,False,False,True
abhiskaushik,False,False,True,False
ins0,False,False,True,False
citypaul,False,False,False,True
jamesmorgan,False,False,True,False
suresh-chaudhari,False,False,False,True
aswin007,False,False,True,False
neilconway,False,False,False,True
danealexander,False,False,True,False
Sound-Proof,False,False,False,True
vrrs,False,False,True,False
xbu,False,False,False,True
juandisay,False,False,False,True
joshuagame,False,False,True,False
sbomer,False,False,True,False
andychups,False,False,False,True
yamartino,False,False,True,True
shfx,False,False,False,True
rodrigokono,False,False,False,True
sophenpho,False,False,True,False
keshwans,False,False,True,True
Rachomir,False,False,False,True
anil1095,False,False,True,False
jadedgeek,False,False,True,False
sachanganesh,False,False,False,True
luxit,False,False,True,False
AzureWu,False,False,False,True
username4gh,False,False,False,True
fighter576133402,False,False,False,True
tommaton,False,False,False,True
tenric,False,False,False,True
alexandervain,False,False,False,True
dajac,False,False,True,False
zeronerone,False,False,False,True
QingWei-Li,False,False,False,True
rockcoder23,False,False,True,True
Makerosophy,False,False,True,False
nachodeveloper,False,False,True,False
ryohmama,False,False,True,False
ptzagk,False,False,True,True
abhinavsingi,False,False,True,False
hcooper,False,False,False,True
davesroka,False,False,False,True
divyamanthri,False,False,False,True
patoroco,False,False,False,True
mdowddesign,False,False,False,True
ga1989,False,False,True,False
woutervddn,False,False,False,True
mrluanma,False,False,False,True
Gavitron,False,False,True,False
code-guru,False,False,True,False
davidchambers,False,False,False,True
andrewsuzuki,False,False,False,True
johnylin,False,False,True,False
m1ch4l,False,False,False,True
samskl79,False,False,True,False
qcwebqc,False,False,True,False
MohannadNaj,False,False,True,False
danielwilber,False,False,True,False
hahuutin,False,False,True,False
mazandaran,False,False,False,True
kylestern,False,False,False,True
cristicmf,False,False,True,True
evancasey,False,False,True,True
kartamyshev,False,False,False,True
alexlafroscia,False,False,False,True
CaduARQ,False,False,False,True
bioetola,False,False,True,False
eriksmets,False,False,False,True
rishabhsrao,False,False,True,False
augustomaggio,False,False,True,False
onetruebob,False,False,False,True
love-jam,False,False,False,True
RuoFeii,False,False,True,False
gaurav-kispotta,False,False,True,False
BKoehler,False,False,True,False
lukearmstrong,False,False,False,True
wesleyanemam,False,False,False,True
Miyayx,False,False,True,False
peeyush1234,False,False,False,True
ismailej,False,False,False,True
grnwich,False,False,False,True
simonk9,False,False,True,False
hejunbinlan,False,False,False,True
bthule,False,False,True,False
gromchen,False,False,True,False
mwallner,False,False,True,False
gt250,False,False,False,True
nervanasys,False,False,False,True
pwbrown,False,False,False,True
davesnx,False,False,True,True
sushantmagoo,False,False,True,False
suxinde2009,False,False,True,True
lovechoose,False,False,True,False
levic92,False,False,False,True
waynus,False,False,False,True
torybriggs,False,False,False,True
xuanlai,False,False,True,False
fantasticsid,False,False,True,True
febilva,False,False,True,False
ldevalliere,False,False,True,False
Neats29,False,False,False,True
braydie,False,False,True,False
elinxer,False,False,False,True
sreejithpillai,False,False,False,True
HelenSimpson,False,False,True,False
gohan1987clone,False,False,False,True
amasad,False,True,True,True
jayantabh,False,False,True,False
RichardForrester,False,False,False,True
spancel,False,False,True,False
abruzzihraig,False,False,True,False
tuxjobs,False,False,False,True
RDKay,False,False,False,True
danyalzia,False,False,True,False
romainberger,False,False,True,True
taskaijo,False,False,False,True
nickmbailey,False,False,True,False
rafaellacerda,False,False,False,True
gideshi,False,False,True,False
dannyko,False,False,True,False
chengky,False,False,True,False
adamrenklint,False,False,False,True
shahabkhalvati,False,False,False,True
p10,False,False,True,False
bertie,False,False,True,False
esther09,False,False,True,False
mouthy75ks,False,False,False,True
nonozx,False,False,True,False
OpenPros,False,False,False,True
peterbrinck,False,False,True,False
luohuang,False,False,False,True
TopGirlCoder,False,False,True,False
shwing,False,False,False,True
rahmanusta,False,False,False,True
ValentineJourdan,False,False,False,True
LekisS,False,False,False,True
newstep,False,False,True,False
beanz,False,False,True,False
mmgoncalves,False,False,False,True
eaglerayp,False,False,False,True
LukeCarrier,False,False,False,True
saratonite,False,False,True,False
sminutoli,False,False,True,False
Jacktony,False,False,True,True
mmadfox,False,False,False,True
luodaxu,False,False,False,True
marcboquet,False,False,False,True
aranajhonny,False,False,True,True
FaribaM,False,False,True,False
sungang1985,False,False,True,False
fitorec,False,False,True,False
pedrocampos,False,False,False,True
sixtyfiveford,False,False,False,True
firmsnail,False,False,False,True
Anassdev,False,False,True,False
dzmdre,False,False,True,False
debeat,False,False,True,False
Progyan1997,False,False,True,False
ridwanahmedkhan,False,False,True,False
toklok,False,False,False,True
liu044100,False,False,False,True
bdhmiloo,False,False,True,False
mervex,False,False,False,True
zhangcunxiang,False,False,True,False
shenchenhao,False,False,False,True
copygift,False,False,True,True
seanflannagan,False,False,True,False
lucaswadedavis,False,False,False,True
chinedufn,False,False,False,True
gcgongchao,False,False,False,True
Renee1872686806,False,False,True,False
weboverhauls,False,False,True,False
kobiwang,False,False,False,True
chuyan0421,False,False,True,False
thangchung,False,False,True,False
nicknem,False,False,False,True
elitalobo,False,False,True,False
jonsully1,False,False,True,False
xbeta,False,False,False,True
ondine,False,False,True,False
RobertKielty,False,False,False,True
macecchi,False,False,False,True
luobaoan,False,False,True,False
michelank,False,False,True,False
7caishi,False,False,False,True
altheg,False,False,False,True
SendMeAnything,False,False,True,False
kabindra,False,False,True,True
Killox3,False,False,False,True
alanwilhelm,False,False,False,True
mtsyganov,False,False,False,True
philix,False,False,False,True
otepoti,False,False,True,False
apptemplateshop,False,False,False,True
PlanCZero,False,False,True,False
nhanitvn,False,False,True,False
wishyouhappy,False,False,True,False
liu-jerry,False,False,True,False
nickurt,False,False,False,True
fwg001,False,False,True,False
tfbm89,False,False,True,False
jgenn,False,False,True,False
stephank,False,False,True,True
sudocoda,False,False,True,False
jedlewison,False,False,False,True
perteraul,False,False,False,True
loktar00,False,False,False,True
shakaran,False,False,False,True
Trututu,False,False,False,True
shijinyu,False,False,False,True
jonathankau,False,False,True,False
Grynn,False,False,False,True
prabodhhend,False,False,True,False
nachowski,False,False,False,True
ogilvieira,False,False,False,True
douggrubba,False,False,True,False
cassiodias,False,False,False,True
ALEXGUOQ,False,False,False,True
shamansir,False,False,True,True
HeyItsGilbert,False,False,False,True
jag2kn,False,False,True,False
andysolomon,False,False,True,False
michael-quinlan,False,False,False,True
juscilan,False,False,False,True
alenka,False,False,False,True
Priemnik,False,False,False,True
myd7349,False,False,True,False
flaviozantut,False,False,True,False
ckrogs,False,False,False,True
xiaozao2008,False,False,False,True
tpett,False,False,True,False
abessette,False,False,False,True
alvinchenghuiwu,False,False,False,True
ndenev,False,False,False,True
austinhallock,False,False,False,True
rafaelkyrdan,False,False,False,True
colemancda,False,False,True,True
fernripcurl,False,False,False,True
andreaperazzi,False,False,True,False
coder-ltc,False,False,True,False
p1nox,False,False,True,False
ryanseddon,False,False,True,False
DovydasNavickas,False,False,True,False
soarpatriot,False,False,True,False
Miri92,False,False,True,False
qrs,False,False,True,False
satrya,False,False,True,False
artem-russkikh,False,False,False,True
othonalberto,False,False,False,True
remoharsono,False,False,False,True
ahamad777,False,False,True,False
ScreapDK,False,False,True,False
4d47,False,False,False,True
javmorin,False,False,True,False
yaoduren123,False,False,False,True
retrofox,False,False,False,True
fevangelou,False,False,True,True
VickieWang,False,False,True,False
danilohiroshi,False,False,False,True
tholder,False,False,True,False
antoniojosedev,False,False,False,True
tomgasson,False,False,True,False
DavidRHausner,False,False,True,False
craveytrain,False,False,True,False
oscar3x39,False,False,True,True
mcroydon,False,False,False,True
tomlane,False,False,True,False
mohammad25524,False,False,True,False
rocksoup,False,False,True,False
topgun743,False,False,False,True
devinargenta,False,False,False,True
staminaloops,False,False,False,True
cristianbote,False,False,False,True
zifeo,False,False,False,True
tovin07,False,False,False,True
guanMac,False,False,False,True
zwacky,False,False,False,True
chrisforbes,False,False,False,True
wzl912920,False,False,True,False
jfoley,False,False,True,False
timothya,False,False,False,True
seymourby,False,False,False,True
alihanbayraktar,False,False,False,True
bright-spark,False,False,True,True
r0bl0rd,False,False,True,False
rascov,False,False,True,False
dalvangriebler,False,False,False,True
tomchatting,False,False,True,False
abhithakur,False,False,True,True
seifscape,False,False,False,True
sherlockmac,False,False,True,False
xjbhenry,False,False,False,True
vijayarajkut,False,False,True,False
forthold,False,False,True,False
deeperx,False,False,True,False
mofas,False,False,False,True
yuyabee,False,False,False,True
toddlucas,False,False,False,True
shuaisunny,False,False,False,True
maboiteaspam,False,False,True,False
cyrusmith,False,False,False,True
anaborg,False,False,True,True
augustinr,False,False,False,True
johnqincn,False,False,False,True
markovuksanovic,False,False,True,False
ku,False,False,True,True
cheshireoctopus,False,False,False,True
alfredk,False,False,True,False
jhorapb,False,False,False,True
Minimal88,False,False,False,True
coding-stuff,False,False,True,False
essandess,False,False,True,False
polygonsNation,False,False,True,False
codeinabox,False,False,True,False
lvgunst,False,False,False,True
aakashlpin,False,False,True,True
vorleakchy,False,False,True,False
robinhayward,False,False,False,True
gbezyuk,False,False,False,True
Pr0Ger,False,False,False,True
linchangjian,False,False,False,True
nitsnwits,False,False,True,False
sheepdragon,False,False,True,False
ehuibers,False,False,False,True
benjaminhawkeslewis,False,False,True,False
eluciano11,False,False,True,True
zafarella,False,False,True,False
kapyar,False,False,False,True
rfarine,False,False,False,True
benlalisan,False,False,False,True
rubizKi90,False,False,True,False
Shuvendu-Biswas,False,False,True,False
cioro,False,False,True,False
waynesun,False,False,True,False
skymd,False,False,False,True
mephaust,False,False,False,True
jasondavis,False,False,True,True
tilapia,False,False,True,False
atalrefai,False,False,True,False
KongMac,False,False,True,True
Jahak,False,False,True,False
gejiaheng,False,False,False,True
xueqian-vic,False,False,False,True
xtang,False,False,False,True
Sapphire64,False,False,False,True
hersheleh,False,False,False,True
pashasadri,False,False,True,True
boennemann,False,False,False,True
necatikartal,False,False,True,False
mohd14shoeb,False,False,True,True
huynhty,False,False,True,False
amaimon,False,False,True,False
zpencerq,False,False,False,True
biotin,False,False,True,False
zoids,False,False,False,True
smallmacro,False,False,True,False
trafnar,False,False,True,False
Codestorming,False,False,True,False
pmtarantino,False,False,False,True
tonyfeier,False,False,True,False
zeng233,False,False,True,False
codeshrew,False,False,True,True
saurabhsonu001,False,False,False,True
devux,False,False,True,False
PhilipTrauner,False,False,False,True
kevincobain2000,False,False,False,True
Nachammai,False,False,False,True
walkingblind,False,False,False,True
comcxx11,False,False,True,True
lincolnbrito,False,False,True,False
xomidar,False,False,True,False
previousdeveloper,False,False,True,False
frankdaza2,False,False,True,False
qixingguaizhuang,False,False,False,True
michiomochi,False,False,True,False
silky,False,False,True,True
theWildSushii,False,False,True,False
bloudraak,False,False,True,False
Hebilicious,False,False,True,False
evanv,False,False,True,True
jamespolanco,False,False,False,True
fernandovalente,False,False,True,False
linko,False,False,True,False
coma,False,False,True,True
tpkalman,False,False,False,True
justahush,False,False,False,True
oscarpalmer,False,False,True,False
Lumpyguy,False,False,True,False
airy,False,False,True,False
unclerayray,False,False,False,True
proudlily,False,False,False,True
getkode,False,False,True,False
CodeMyAss,False,False,False,True
SvitlanaShepitsena,False,False,False,True
marcusklein,False,False,True,False
crazytonyli,False,False,False,True
yangpengtaow,False,False,False,True
emptystr,False,False,True,False
MaciejGad,False,False,False,True
gabrielclavero,False,False,False,True
adeluccar,False,False,True,False
ssundarraj,False,False,True,True
sd1435728,False,False,False,True
vamshi-s,False,False,True,False
Marcus-D,False,False,False,True
progand,False,False,False,True
eszaq,False,False,True,False
suryagaddipati,False,False,False,True
robotcator,False,False,False,True
zhuangh,False,False,True,True
Henry-Xu,False,False,True,False
mayeco,False,False,True,True
agurha,False,False,False,True
Paulpang,False,False,False,True
majidabdul82,False,False,True,False
martinnormark,False,False,True,True
mattts,False,False,True,False
fedir-lozovy,False,False,True,False
acechris,False,False,True,True
jacobdubail,False,False,True,False
cl4mer,False,False,True,False
AfonsoTsukamoto,False,False,False,True
veorq,False,False,False,True
serco-chen,False,False,False,True
michaelferrell,False,False,True,False
ezmiller,False,False,False,True
hhua,False,False,True,True
bvanslyke,False,False,False,True
bdnsw,False,False,False,True
FlorianBoulay,False,False,True,False
auggernaut,False,False,False,True
ltin,False,False,True,False
xuyukuan,False,False,True,True
JeffreySpehar,False,True,False,False
hailongiPhone,False,False,False,True
DevinCarr,False,False,True,False
mvincentmiller,False,False,True,False
justetz,False,False,True,False
isacfadoni,False,False,True,False
grafi,False,False,True,False
alejandro-varela,False,False,True,False
atz,False,False,True,False
jlcoto,False,False,False,True
nmendes,False,False,True,False
lmcd,False,False,False,True
jonrohan,False,False,True,True
mriza1815,False,False,True,False
vamsirajendra,False,False,False,True
adntec,False,False,False,True
mcbill,False,False,False,True
sudarsanjames,False,False,True,False
jzabala,False,False,False,True
arbo-hacker,False,False,False,True
jesseDilen,False,False,True,False
PeteSchuster,False,False,True,False
indieai,False,False,False,True
sinopower,False,False,True,False
fabienbrooke,False,False,True,False
you0630,False,False,True,False
sanjeevv,False,False,True,False
shashwatak,False,False,False,True
lixx1746,False,False,True,True
ximet,False,False,False,True
griiin,False,False,False,True
mattalexpugh,False,False,False,True
cwmrowe,False,False,True,False
DanCouper,False,False,True,False
sukhchander,False,False,False,True
wangsuidou,False,False,True,False
colinhoernig,False,False,True,True
a654889339,False,False,False,True
defshine,False,False,False,True
sivan,False,False,True,False
govg,False,False,False,True
gulvarol,False,False,False,True
xrow,False,False,True,False
youknowriad,False,False,False,True
ankitksharma,False,False,True,False
cristianobaptista,False,False,True,False
acabala,False,False,False,True
cwtuan,False,False,False,True
wcant,False,False,True,False
chrislove,False,False,True,False
gabrieltong,False,False,True,False
michaeldresser,False,False,False,True
nyn531,False,False,False,True
pvsaikrishna,False,False,False,True
Hokie23,False,False,False,True
mahnunchik,False,False,True,False
goldsteinr,False,False,True,False
cedricgc,False,False,False,True
liuzhida,False,False,False,True
pinguo-liuhongwei,False,False,False,True
xarus01,False,False,False,True
aliciacatalina,False,False,False,True
blizzardzheng,False,False,False,True
wardnath,False,False,False,True
cichaczem,False,False,False,True
Hoverbear,False,False,True,False
sabeurthabti,False,False,True,True
voidabhi,False,False,False,True
kaiquewdev,False,False,True,True
anis-marrouchi,False,False,True,False
Et0h,False,False,False,True
etownhooligan,False,False,True,False
AnshulBasia,False,False,False,True
harperr,False,False,False,True
kadvani1,False,False,True,True
statX,False,False,True,False
jeremysniezko,False,False,True,False
yelwinsoe,False,False,False,True
Yeswanth-JG,False,False,True,False
mulirong,False,False,True,False
aphongbui,False,False,False,True
d-gubert,False,False,True,False
githubmin,False,False,True,False
acmello,False,False,True,False
csikosjanos,False,False,True,False
kinabalu,False,False,False,True
ryangurn,False,False,True,False
Mbarney928,False,False,True,False
liao3841054,False,False,False,True
zfx5130,False,False,False,True
iWanghz,False,False,False,True
nparsons08,False,False,True,False
gbahamondez,False,False,False,True
iam-medvedev,False,False,True,False
andersonleite,False,False,False,True
darasus,False,False,True,False
samebchase,False,False,False,True
wiggoen,False,False,True,False
ctran,False,False,False,True
zllangct,False,False,True,False
Parkseokje,False,False,True,False
lightsmeki,False,False,False,True
Pariston,False,False,False,True
paulmsmith,False,False,True,False
tfalcao,False,False,False,True
ida,False,False,True,False
x-fox,False,False,True,False
NikaTsanka,False,False,True,False
wildthink,False,False,False,True
penguinco,False,False,True,False
huang303513,False,False,False,True
seufagner,False,False,True,True
JeremyDa,False,False,True,False
polly12,False,False,False,True
ryadiv,False,False,True,False
aditya-,False,False,True,False
techi602,False,False,False,True
Sixeight,False,False,True,False
DakkLee,False,False,True,False
pei-han,False,False,True,False
nguyennamtien,False,False,True,False
felipemorais,False,False,True,False
psalehi,False,False,True,False
zacchaeusn7,False,False,True,False
shitpoet,False,False,True,False
shangwenmo,False,False,True,False
roman01la,False,False,False,True
liubin1777,False,False,False,True
reecekol,False,False,True,False
idevelop,False,False,True,True
Ice-L,False,False,True,False
astridliu,False,False,True,True
mo7ashraf,False,False,False,True
stirgin,False,False,False,True
xiaogaozi,False,False,True,True
Zanetta81,False,False,False,True
akashgupta88,False,False,False,True
cch5ng,False,False,False,True
sambaldwin,False,False,True,False
pferdefleisch,False,False,False,True
chirags,False,False,True,False
markbrown4,False,False,True,True
narutolby,False,False,False,True
Airmacho,False,False,False,True
wangtao169447,False,False,True,True
ryugwang,False,False,False,True
izaimo,False,False,False,True
turian,False,False,False,True
naman,False,False,True,False
farmanli,False,False,True,False
dwalker39,False,False,False,True
mdawar,False,False,True,False
willoffire,False,False,True,False
luyg24,False,False,True,False
konekoya,False,False,True,False
sbirch,False,False,False,True
kan,False,False,True,False
sdoomz,False,False,False,True
QC-L,False,False,False,True
thiagodpaz,False,False,False,True
Gracker,False,False,True,True
tabalt,False,False,False,True
Chemaclass,False,False,True,False
PrabhugurudarshanSingh,False,False,True,False
renielcanlas,False,False,True,False
erheme318,False,False,True,False
yrezgui,False,False,False,True
karthikn-jay,False,False,True,True
O4epegb,False,False,False,True
gabrielmicko,False,False,False,True
mjaow,False,False,True,False
dsowsy,False,False,False,True
nvkiet,False,False,True,True
banjolina-jolie,False,False,False,True
Momeda,False,False,True,False
dav009,False,False,False,True
lalan28200,False,False,True,False
Panoply,False,False,True,False
deepsweet,False,False,False,True
sunilkumarc,False,False,False,True
Williammer,False,False,False,True
tejovanthn,False,False,False,True
jakubjosef,False,False,False,True
theaidem,False,False,False,True
ach4m0,False,False,False,True
ccampes,False,False,True,False
bhanusharma,False,False,False,True
rajeshmr,False,False,True,False
KeithZhang,False,False,False,True
mosster,False,False,False,True
datalin,False,False,False,True
besil,False,False,False,True
davidstritzl,False,False,False,True
nsugar,False,False,True,False
tomkp,False,False,True,False
kaorub,False,False,False,True
olivialy,False,False,True,False
mega1550,False,False,False,True
SimpleZero,False,False,False,True
jackwang-dev,False,False,True,False
thibauts,False,False,False,True
WhitneyMFoster,False,False,False,True
amalelrhazi,False,False,False,True
adamduckett,False,False,True,False
HuarenYu,False,False,True,False
kn9ts,False,False,True,False
PunKeel,False,False,True,False
sindhus,False,False,False,True
alvinvogelzang,False,False,True,False
narendra-thapa,False,False,False,True
jasonlint,False,False,True,False
phideaux,False,False,False,True
ematsuno,False,False,False,True
hardik,False,False,True,True
jballanc,False,False,True,False
matthewpennell,False,False,True,False
mkroli,False,False,True,False
milkytsu,False,False,True,False
bahlo,False,False,True,False
bencao,False,False,False,True
boylee1111,False,False,True,True
leonardolr,False,False,False,True
jduval,False,False,True,True
choonkending,False,False,True,True
rafarbr,False,False,False,True
PerseusH,False,False,True,False
juancarloscruzd,False,False,False,True
smmohiuddin,False,False,False,True
rsky,False,False,True,False
giro88,False,False,False,True
Niivazq,False,False,True,False
maringerov,False,False,False,True
dolsup,False,False,False,True
yehot,False,False,False,True
fenchurch,False,False,True,False
ziyaddin,False,False,True,True
statico,False,False,False,True
gbark,False,False,False,True
andrioid,False,False,False,True
alexclarke,False,False,True,False
roshanca,False,False,True,False
Bnaya,False,False,False,True
norfali,False,False,False,True
blckshrk,False,False,True,False
portpaw,False,False,False,True
oledid,False,False,True,False
tugbaa,False,False,False,True
Chenjiufu,False,False,True,False
posykrat,False,False,True,False
vishaljoshi,False,False,True,False
voxpelli,False,False,True,True
mparlak,False,False,True,False
patokike,False,False,True,False
lcotonea,False,False,False,True
bhalothia,False,False,True,False
jsenk,False,False,True,False
amcuserguy,False,False,False,True
Kikobeats,False,False,True,True
Deepak34,False,False,True,False
mpr0xy,False,False,False,True
danielgur,False,False,True,True
da-n,False,False,False,True
bingone,False,False,True,False
akio0911,False,False,True,True
futureimperfect,False,False,False,True
mbilalsiddique1,False,False,True,True
pcreux,False,False,False,True
rorykermack,False,False,False,True
vijay22sai,False,False,True,False
XCaellaX,False,False,False,True
sambarboza,False,False,False,True
segiddins,False,False,False,True
X140Yu,False,False,False,True
edgaraafelix,False,False,True,False
landlessness,False,False,False,True
gasbakid,False,False,True,True
fbnfgc,False,False,True,False
kesjien,False,False,False,True
Evana13G,False,False,True,False
alen252,False,False,False,True
Kosta-Github,False,False,False,True
arsonic,False,False,False,True
Daeno,False,False,False,True
node-rookie,False,False,False,True
gavinkwoe,False,False,True,True
Kevinci,False,False,True,False
kanenas,False,False,False,True
impiza,False,False,False,True
thomaslam,False,False,False,True
georgymh,False,False,False,True
andrewodri,False,False,False,True
paakwesicharles,False,False,True,False
max-favilli,False,False,True,False
riccardomerolla,False,False,True,False
rohan07,False,False,True,True
ywangwh,False,False,False,True
tdreitz,False,False,False,True
flashingcursor,False,False,True,False
clekos,False,False,True,False
Aegeaner,False,False,True,False
Alexprice,False,False,False,True
winkler1,False,False,False,True
pawin,False,False,False,True
divyum,False,False,False,True
etes,False,False,True,False
angcyo,False,False,True,True
changhwikim,False,False,True,True
patslat,False,False,False,True
Palmaswell,False,False,True,True
lazyatom,False,False,False,True
yimouleng,False,False,True,False
Curecrowd,False,False,True,False
kooparse,False,False,True,True
WebOnWebOff,False,False,False,True
arturgrigor,False,False,False,True
codeandrop,False,False,True,True
vikey89,False,False,False,True
tasinet,False,False,False,True
imcybro,False,False,True,False
chrispederick,False,False,True,True
jsjain007,False,False,True,False
ksheedlo,False,False,False,True
jaredmoskowitz,False,False,False,True
alintecr,False,False,False,True
lucascorrea,False,False,False,True
12307,False,False,True,False
courtneyloveday94,False,False,False,True
lwscroggins,False,False,True,False
topaxi,False,False,False,True
eth1au,False,False,True,False
cez-aug,False,False,True,False
lsbrucelincoln,False,False,True,False
WebOrganics,False,False,True,False
alphazilla,False,False,False,True
jpcamara,False,False,True,False
samceenade,False,False,True,False
gfanfp101,False,False,True,False
castus,False,False,True,False
cpbills,False,False,False,True
Soha11,False,False,False,True
wangleiwan,False,False,False,True
Harwood,False,False,True,False
javachen,False,False,True,False
sandesh-mq,False,False,True,False
hmert,False,False,True,True
jbondc,False,False,False,True
t0t,False,False,True,False
maremarebell,False,False,False,True
s0mmer,False,False,True,True
cbedoy,False,False,False,True
ryndel,False,False,True,False
decafdennis,False,False,False,True
viveck1161,False,False,True,False
vaiRk,False,False,False,True
ohhmaar,False,False,False,True
kravco,False,False,False,True
vinodgs,False,False,False,True
leolambertini,False,False,True,False
ellej16,False,False,False,True
smokingcat,False,False,True,False
AniSoft,False,False,False,True
yqf3139,False,False,True,False
TheFivery,False,False,False,True
timdrew,False,False,False,True
isaak-ordonez,False,False,False,True
GaoYusong,False,False,False,True
tokuda109,False,False,True,False
Shraymonks,False,True,False,True
jaydeepw,False,False,False,True
wmayner,False,False,True,False
alexchicn,False,False,True,False
fs123,False,False,False,True
safoorsafdar,False,False,True,False
flosse,False,False,False,True
icrosil,False,False,True,False
Olefine,False,False,True,True
ferlio,False,False,True,False
dnspyo,False,False,False,True
ilidar,False,False,False,True
xawill,False,False,False,True
n8gard,False,False,False,True
JuanMaCuevas,False,False,False,True
soewaiphyo,False,False,True,False
willricketts,False,False,True,True
zikes,False,False,False,True
Aleksion,False,False,False,True
vatsan,False,False,False,True
ramereth,False,False,False,True
pier0n,False,False,True,False
fanchangyong,False,False,True,False
AhmedFawzy,False,False,False,True
busysumm3r,False,False,False,True
calazans10,False,False,True,False
brianyang,False,False,True,False
ivarsmas,False,False,True,False
timdoes,False,False,False,True
ShadyLink,False,False,False,True
xishui2011,False,False,False,True
orange727,False,False,False,True
rbarbera,False,False,False,True
rozanovz,False,False,True,False
sulaqo,False,False,True,True
suhas-sm,False,False,False,True
naeemnur,False,False,True,False
swirlycheetah,False,False,True,True
JakobReiter,False,False,False,True
dldc,False,False,True,False
yanaivanov,False,False,True,False
stedelahunty,False,False,True,False
commondream,False,False,True,False
amoghpc,False,False,False,True
mertterzihan,False,False,True,False
captainhurst,False,False,False,True
wwwsky999,False,False,True,False
jayrPaulo,False,False,True,False
annabarbara,False,False,True,True
zishe,False,False,False,True
dahinir,False,False,False,True
tazsoulis,False,False,False,True
LuoShuang-China,False,False,True,False
seanberger,False,False,True,False
disjukr,False,False,False,True
markpmiles,False,False,False,True
Alkanan,False,False,True,False
alexpausan,False,False,False,True
BrendanCoughran,False,False,True,False
LiGuiRong,False,False,True,False
AutoreleaseLoL,False,False,False,True
paulmelnikow,False,False,False,True
tachun,False,False,True,False
milwaukeeJ,False,False,False,True
cadebward,False,False,True,False
errkk,False,False,True,False
klmcgregor,False,False,True,True
SteveVitali,False,False,False,True
brunnogomes,False,False,True,False
jihdeh,False,False,False,True
prashkr,False,False,True,True
Mrh08512,False,False,False,True
earthday,False,False,True,False
cipiricus,False,False,True,False
Avinch,False,False,True,True
jordandobson,False,False,False,True
zhaoxinyu,False,False,False,True
boydcase31,False,False,False,True
TatumCreative,False,False,False,True
brennanMKE,False,False,False,True
whatifhappen,False,False,True,False
hung-phan,False,False,True,True
navneetk,False,False,True,False
okovalov,False,False,True,False
afutseng,False,False,True,False
